ID_code,target,0,1,2,3,4,5,6,7,8,9
5008,0,-0.18584851,-0.083467127,-0.009345943,-0.07773039,-0.03992868,-0.098104263,0.162451593,-0.202790379,-0.058084642,-0.147787457
5009,0,-0.035761578,-0.081244023,-0.148312607,-0.019816086,0.198876143,0.06605343,0.154923652,0.261956224,-0.046879851,0.04927361
5010,0,0.192401738,-0.00300271,0.190809603,-0.247511836,0.191545038,0.023419215,-0.045343106,-0.069397312,0.021453558,-0.134861195
5011,0,-0.382560453,-0.040747631,-0.120884654,0.078562107,0.083632178,-0.000773996,0.079186003,0.211372705,-0.090634968,-0.137174331
5012,0,-0.180449701,0.072275125,0.127708676,-0.170730939,-0.031013223,-0.110783895,-0.201555045,0.016049857,-0.006289923,-0.04645707
5013,0,-0.062995054,0.202294868,0.05676957,0.052526288,0.012291559,-0.138305903,-0.156070407,0.171941102,-0.037431312,0.074533843
5014,0,0.094919952,-0.116422929,0.046798753,0.154710603,0.060012271,-0.022029939,0.068752902,0.018454431,-0.147212001,-0.06529503
5015,0,0.21846007,0.041304838,0.137655828,0.053913261,-0.072723722,0.112805109,-0.178608263,-0.016048758,0.025426659,0.056066764
5016,0,-0.141794885,-0.043489784,0.10611944,-0.008930977,-0.121221421,-0.107804772,-0.13441657,0.017129827,0.154562423,-0.082528712
5017,0,-0.166601785,-0.019296948,-0.071784374,0.243296659,0.000340598,0.211079612,0.146570494,-0.066336228,-0.100584097,-0.017068171
5018,0,0.105893239,-0.103482815,0.174876433,-0.067818362,0.190760379,-0.181710323,0.042817951,-0.250418074,0.204745313,0.311583097
5019,0,0.066998652,-0.066355073,0.081461517,0.06234981,0.139904386,-0.145518007,-0.169362346,-0.093063473,0.104165065,-0.034707351
5020,0,0.015387579,-0.403103389,-0.026837106,-0.243919493,-0.045263677,0.115485839,-0.134938723,-0.033902816,0.05355869,0.316597012
5021,0,0.103041111,-0.360043345,-0.135456297,-0.216187551,-0.289522424,-0.290046349,0.079077402,0.097943239,0.160854617,-0.007491164
5022,0,0.167560845,0.233364081,0.02574536,-0.075028717,0.156116487,0.265227618,-0.089154562,0.139488212,-0.262378638,0.0368205
5023,0,-0.208502748,0.069249249,0.190538509,0.068853858,0.116629564,0.050646964,-0.21460163,-0.064212204,0.380047829,0.096670022
5024,0,0.14897715,0.047484911,-0.08371029,0.072005742,-0.075868334,-0.095320723,-0.078328183,0.068683224,-0.272454926,-0.057013769
5025,0,-0.23154703,-0.031314405,-0.124369977,0.186675858,0.001676337,-0.157986745,-0.054107527,-0.009842708,0.145833477,-0.23732089
5026,0,0.016011456,0.010419778,-0.514718111,0.201205192,0.033428043,-0.129536348,-0.102634125,-0.018360466,0.035524538,-0.120963103
5027,0,-0.290472431,-0.154979628,-0.037502065,-0.006669315,-0.022664399,0.001357572,0.077691967,-0.041403669,-0.105976613,-0.123503201
5028,0,-0.313808162,-0.213654951,-0.330313239,0.003003545,-0.188479007,0.053007571,0.126572193,0.011008345,-0.232029528,0.151884887
5029,0,-0.193621357,0.10725963,-0.025272659,-0.305788496,0.173706016,-0.136378486,-0.011789293,-0.127693161,-0.0905467,-0.092269013
5030,0,0.216706401,-0.097330398,-0.013988738,0.087340518,-0.367613986,0.027791754,-0.005495367,0.091138543,-0.019713085,-0.07756104
5031,0,0.071865527,0.063600315,0.121048791,0.02648439,-0.187020266,0.039584346,0.18629439,0.093376974,-0.109151446,0.054175659
5032,0,0.094588403,-0.137251765,-0.007230846,0.189153747,-0.055543002,-0.156903278,-0.160772879,0.052707003,-0.023397242,0.043227328
5033,0,-0.416451209,-0.171400048,0.332080414,-0.061472867,-0.029572749,-0.011925004,-0.078375786,0.206404138,0.059180839,0.048150381
5034,0,-0.295678427,-0.046490779,0.083023997,-0.090496306,-0.204586765,0.101560639,-0.007299636,0.051408193,0.047708825,0.125860611
5035,0,0.225386406,0.045361613,-0.194770658,-0.256455707,0.147075435,-0.043035981,0.027232787,-0.244494851,0.006202212,-0.221635413
5036,0,0.074306315,0.117165608,0.057849114,0.151107993,0.069946658,0.142405365,0.120513553,-0.221459753,-0.158537315,0.017986352
5037,0,-0.151088524,-0.127084824,-0.123021702,-0.030046387,-0.122930609,0.154932529,0.131338248,-0.101287947,-0.021534053,-0.067787353
5038,0,0.054559413,-0.02378759,0.206314471,0.258085822,0.052571279,-0.106437101,-0.175770568,0.218152223,-0.1125923,-0.110137728
5039,0,-0.211200698,0.260064403,0.162235275,-0.392943632,-0.057784183,0.285717684,0.131371695,0.230917351,-0.014047943,-0.15384613
5040,0,0.301456734,0.321571331,-0.139427122,-0.071097153,-0.015343855,-0.071734689,0.122249277,0.196200736,0.156738606,-0.116011185
5041,0,-0.231495179,-0.301427732,0.341345069,0.175223154,0.102359198,0.105784352,0.106286599,0.171253585,0.031717267,-0.041318662
5042,0,0.273391273,0.159141742,-0.096705325,0.039121299,-0.065619635,-0.164619022,-0.260301057,0.001224787,-0.122212041,0.090287276
5043,0,-0.071997626,0.334601572,-0.183373824,-0.046165489,0.049302985,0.03249714,-0.009520169,0.093139079,-0.246364785,-0.089094555
5044,0,-0.04783269,-0.522060833,0.021183224,0.037994444,0.223713168,0.209504911,-0.147696365,0.016100492,0.195706895,0.261668174
5045,0,-0.303428367,0.203590193,0.18795998,-0.253946497,-0.102363094,0.02477694,0.069474537,-0.110882062,-0.103893154,-0.104254478
5046,0,0.183962583,-0.18773386,0.326448348,0.063525419,-0.265987269,0.041476635,-0.06499121,-0.115422454,0.07723427,-0.007177051
5047,0,0.107679646,-0.198004614,0.002346949,0.029748007,0.000379119,0.041641701,0.131680909,0.146085613,0.065282004,-0.12132959
5048,0,0.217777773,0.052678583,-0.002099686,-0.05909189,-0.095940008,-0.173878602,-0.160269481,-0.034415535,0.040552379,-0.005036332
5049,0,-0.263437114,-0.010730705,0.064315692,-0.060101543,0.048281917,0.164654752,-0.102511713,0.089853255,0.090485455,0.145734805
5050,0,0.114822185,-0.141717633,0.260022219,-0.13762204,0.077209079,-0.081657799,-0.071790853,-0.178109028,0.029722841,0.143419038
5051,0,0.173460886,0.076179662,0.207077149,0.196163743,0.040990071,-0.050305028,0.170353288,-0.042665028,-0.079112923,0.101921667
5052,0,-0.109209231,-0.376577091,-0.435141974,0.032023981,-0.173370233,0.310452671,0.063708177,0.012016231,-0.125777359,-0.307147375
5053,0,0.002625701,-0.157088034,-0.03163614,-0.320673713,-0.1647071,0.162793257,-0.072157503,0.07447314,0.049750474,0.103266989
5054,0,-0.073151573,0.165246724,-0.094461472,-0.01728238,0.121748922,-0.337787817,-0.319380677,0.176226094,-0.120857266,-0.212229015
5055,0,0.107096704,0.141624607,0.343623531,0.023868956,0.060463515,-0.058145391,0.062788654,-0.15906254,-0.091319518,0.128841412
5056,0,0.284851228,-0.186590378,0.020670101,-0.140040877,0.042078031,0.087282366,0.191442869,0.091019562,-0.218548197,-0.006273168
5057,0,0.359869372,-0.136110387,0.022226064,0.0310356,-0.071754549,-0.066044708,0.26035774,-0.037196382,0.00966703,0.089528192
5058,0,-0.260336745,0.075682335,0.280156077,0.004472201,-0.018205112,0.021107514,0.403474856,-0.078430961,-0.009497549,-0.081975395
5059,0,-0.169641142,0.030262656,-0.082587754,0.301743242,0.02767707,-0.069126756,0.021414423,-0.030830394,0.027332739,0.080351532
5060,0,-0.021760749,0.382378139,0.332801629,-0.216434109,-0.181313866,0.035239881,-0.333771857,-0.058086126,-0.038263467,-0.163466402
5061,0,0.09033572,0.098262535,-0.009775444,0.306087763,-0.183591907,0.117023922,-0.157989533,-0.012897549,-0.28546236,-0.156711427
5062,0,0.434931421,0.031609872,0.276608244,0.19397286,-0.035869115,0.014038794,0.483201073,0.132446962,0.139756773,-0.243004267
5063,0,0.24331307,-0.151778049,-0.041087494,0.002180227,0.297178059,0.022796235,0.045098242,-0.143816848,0.192382153,-0.146217866
5064,0,0.084482763,-0.012051874,-0.236698866,0.104190358,0.034887805,-0.239976931,-0.147048858,0.001057844,0.141067151,-0.010668467
5065,0,0.077793454,-0.329257025,-0.125131186,0.265418042,-0.092470337,-0.303955455,0.022979454,0.076124951,-0.012702385,-0.119844389
5066,0,-0.171022411,-0.204777887,-0.164833535,-0.107979855,0.021958231,-0.021770327,0.020944243,-0.102432861,0.197135542,0.044015953
5067,0,-0.14377369,-0.157105292,-0.042117047,0.259440359,-0.069863392,0.010100067,-0.146890665,0.25697099,-0.102241421,-0.095539992
5068,0,0.052547206,0.066410533,0.263645212,-0.071375047,-0.109142415,-0.064844866,-0.209510838,-0.056987649,-0.009888111,0.05309139
5069,0,-0.037480743,-0.154692891,0.100168444,-0.229160734,-0.186031312,0.059597899,0.105632695,0.027858524,-0.032867333,-0.142513461
5070,0,0.004337682,0.136304919,0.109208617,-0.205558875,0.03357926,-0.021846992,0.026105909,0.290912509,-0.018426478,0.022197977
5071,0,-0.179865365,0.093234143,0.108452167,0.175455991,0.318296326,0.165483702,-0.048237723,0.174337825,0.258829568,-0.115093374
5072,0,-0.222908497,-0.171881902,-0.124234959,-0.003052376,0.031539002,-0.252263553,0.008791603,-0.066483633,0.121163368,0.139447798
5073,0,-0.01110587,0.034493448,-0.09549007,-0.220946655,0.208676874,0.153315104,-0.100202933,-0.258522965,-0.041253116,-0.140272151
5074,0,0.210617607,-0.299711712,-0.094354274,0.028439304,-0.03702042,-0.302411712,-0.188414589,-0.277691596,-0.033822108,-0.100247128
5075,0,0.176649281,0.114525515,0.250238508,0.187663514,-0.186743566,0.091228756,-0.06925821,0.492619461,-0.030356148,-0.000520569
5076,0,-0.35239234,0.041687084,-0.034689575,0.096624237,0.335274848,0.109435114,-0.114386449,0.01053437,-0.246576441,0.066193982
5077,0,0.383005197,0.043956826,-0.336971401,0.125036537,0.076588801,-0.02262999,0.120730659,-0.251320331,0.135940082,0.166377605
5078,0,-0.400930101,0.064902239,-0.203253485,0.212063521,-0.036311709,-0.210774299,0.076862849,-0.063027266,-0.196011732,0.231678391
5079,0,-0.117821274,-0.054949064,-0.020397432,0.040498129,0.186045748,0.161026894,-0.062678594,0.117957503,-0.180219312,-0.364783278
5080,0,0.114329559,-0.06060135,-0.106164297,-0.0289837,-0.131343951,-0.125299831,-0.154975191,0.024462847,-0.331834273,-0.011456417
5081,0,-0.207925915,0.040151903,-0.288597573,0.099649646,-0.291012496,-0.195341243,-0.212040416,0.058630431,0.042486787,-0.075936058
5082,0,-0.206267813,-0.039694163,-0.132895744,-0.171967753,0.08921326,0.071028895,0.263959649,-0.004254046,-0.141167495,0.113474414
5083,0,0.192835674,-0.007992187,0.070512973,0.052362555,0.007379475,-0.158321067,0.071865775,-0.025272988,0.124331266,0.243241749
5084,0,-0.164790881,-0.023650348,-0.118645773,0.152372813,0.035122636,0.082977529,0.01189628,0.003797255,-0.078549156,-0.165518755
5085,0,-0.00739288,0.04831041,0.005580542,-0.136691454,0.020313217,-0.14160431,0.20426004,-0.073345165,0.381295093,0.1323661
5086,0,0.438784862,-0.187759474,-0.042849961,-0.051630803,-0.099155836,0.030442104,0.190784992,0.064571742,-0.145756259,0.206678555
5087,0,-0.061947243,0.08096328,0.111951542,-0.092968908,0.049065196,-0.289602235,0.093625507,0.114724751,-0.216469087,-0.054796515
5088,0,0.295263992,0.088626743,0.124826209,-0.061181584,0.119783067,-0.23019147,-0.095035204,0.113443575,-0.225940915,-0.119756811
5089,0,0.234183665,-0.064611336,-0.381643812,0.201471301,0.44535661,0.02658641,0.044249691,-0.062643514,0.500443688,0.037684973
5090,0,-0.198883219,-0.007116919,0.010371857,0.094582335,0.264411073,-0.097633935,0.197822604,-0.096197409,-0.069986086,-0.040714
5091,0,-0.052650427,-0.024620652,-0.312863411,0.172832964,0.100393611,-0.292358311,0.042037244,-0.052217782,0.013515089,-0.218970575
5092,0,-0.160599699,0.440813861,-0.050645658,0.10732832,-0.355164851,-0.151619722,-0.005522883,0.09217401,-0.023457049,-0.21473708
5093,0,-0.239344573,0.038435406,0.081214452,-0.05850354,0.254349855,-0.097892648,-0.150134224,0.037322682,-0.044100375,0.139299812
5094,0,-0.141309391,0.169084909,-0.405089673,-0.120905815,0.299784445,0.050682273,-0.057669434,0.008968706,0.071372856,-0.287709007
5095,0,-0.233873758,0.008017744,-0.12660616,0.222106015,0.159894987,-0.032265257,-0.095381483,0.035748872,-0.050664712,-0.209010791
5096,0,0.313455251,0.162577779,0.051710613,0.088607384,-0.118321668,0.017572782,-0.07477169,-0.112688155,0.094204723,-0.088087652
5097,0,0.063382911,-0.060352677,-0.083536113,-0.015535308,0.182647967,0.033958464,0.000246506,-0.008855197,0.04431859,-0.124359421
5098,0,-0.061613925,-0.035804304,0.031801534,-0.224711951,0.094484647,-0.219789694,-0.09190574,-0.145483373,0.148623236,-0.145671283
5099,0,-0.100372464,0.124680246,-0.12278556,-0.157775746,-0.110489073,-0.343882212,-0.04727684,-0.025764339,-0.223951252,0.206689713
5100,0,0.021237681,0.277089132,0.020343559,-0.04798386,-0.136076259,0.097928598,0.109735986,0.084476851,-0.186571389,-0.068334665
5101,0,-0.216896074,-0.204131943,-0.045212655,-0.094397465,0.205490847,0.070774045,0.088832933,0.392539918,0.06812029,-0.06227625
5102,0,-0.281912637,0.25033734,-0.145337319,-0.06595687,-0.216898372,-0.135817085,0.228520356,0.181568453,0.188612689,0.057648593
5103,0,0.008235707,-0.037090224,-0.255225338,-0.148135465,-0.02771603,-0.147621201,-0.011674067,0.017682006,0.072566173,-0.13639122
5104,0,-0.198918755,0.129118969,0.136190422,-0.0682948,0.196530459,0.123253457,-0.114049527,0.094007948,-0.119214112,-0.068954919
5105,0,0.093388416,-0.353758158,-0.166061299,-0.16064379,-0.121878021,0.192612085,0.073856968,0.171936137,0.049742473,0.191119737
5106,0,-0.069738416,-0.093523659,0.039331571,-0.205190591,-0.171435081,0.137689889,-0.300145264,-0.009773747,-0.303130015,-0.186616525
5107,0,0.191897546,0.142666166,-0.069879027,-0.175483313,-0.014327928,0.058736834,-0.139089051,0.084718006,-0.07602678,-0.133342526
5108,0,-0.292818456,-0.032301741,-0.114016857,0.212967246,-0.245190687,-0.241438039,0.260226543,0.180638178,0.121021497,0.051492742
5109,0,0.140163462,0.38599227,0.042336826,0.231446804,-0.215667071,0.066902096,-0.096195862,-0.082265271,0.105215986,-0.006710491
5110,0,0.076508498,-0.021550861,0.246264435,0.012817116,0.255385888,0.267031982,-0.099323574,-0.097180179,0.19043897,-0.060635655
5111,0,0.014805641,0.025395018,0.370735845,0.047762061,-0.047649695,-0.163386037,-0.117054259,0.11754118,-0.067805082,-0.047053035
5112,0,-0.151726073,-0.04590534,-0.274989834,-0.114563497,0.039645953,-0.272632496,0.125756486,-0.043617707,-0.266688532,-0.021928864
5113,0,-0.128724736,-0.190140574,-0.018757852,0.117639716,0.229660499,-0.10136794,0.008052567,-0.202388887,0.225228251,0.169871896
5114,0,-0.097883633,0.130411422,-0.123196499,-0.042611353,0.03334731,0.245083541,0.044107584,-0.061131512,0.008117923,0.098766174
5115,0,-0.057731096,-0.049662671,-0.160077594,-0.073136486,0.067011349,-0.055868073,0.041517251,0.018415925,-0.073174125,-0.279064317
5116,0,-0.07052971,0.096937941,-0.25931755,-0.073617942,0.135201582,-0.157137301,-0.017737081,0.006965485,0.174619459,0.161958834
5117,0,-0.071506527,-0.195970179,0.163747876,0.171887227,-0.046735583,0.095948971,0.08258039,0.248762588,-0.058059351,0.170407581
5118,0,-0.343473444,0.326941338,-0.016767311,0.181954657,-0.1217494,-0.118740148,-0.054847058,-0.006186964,-0.017481718,-0.124597848
5119,0,-0.036800097,0.195559287,0.136784424,-0.021316038,-0.050387367,0.094535854,-0.057041918,0.039792033,0.050887108,0.247984805
5120,0,-0.122784673,-0.059429545,-0.208604692,-0.172273966,0.063501414,-0.035977932,-0.014325998,-0.238779866,-0.037042264,0.038866182
5121,0,0.14590354,-0.096147696,0.086686014,0.129327029,0.189159918,-0.200267961,0.005488446,0.013194341,0.121263626,0.080375851
5122,0,-0.096723601,-0.245413566,0.019441871,0.190499561,0.063888204,-0.034297376,-0.042301975,0.116199924,0.087308705,-0.044773091
5123,0,0.119445533,0.113427045,0.199107337,0.246497063,0.083168953,0.093407734,0.156240862,-0.107726366,0.075539599,0.013204608
5124,0,0.017067591,0.088395989,0.178308405,0.042555823,-0.149878495,0.013656711,-0.151535378,0.181878329,0.113047008,0.05879316
5125,0,0.074384051,-0.265490378,-0.095043872,-0.196263414,0.249893678,-0.027669574,0.193068556,-0.097380063,0.025193161,-0.032046036
5126,0,-0.118612757,-0.029426164,-0.174967801,0.171856408,0.159046105,-0.232089036,0.166830845,0.086092099,-0.151428425,-0.09070799
5127,0,-0.412746291,-0.128655655,-0.021942803,-0.126355327,0.076649235,-0.349726474,0.111727887,0.157855157,0.011148666,-0.112395579
5128,0,-0.280220154,0.152432622,-0.090927709,-0.178183224,0.111332029,0.06181458,-0.379826931,0.124838972,0.024963663,-0.040136899
5129,0,0.323478411,0.072929556,-0.102997196,0.06438765,-0.087150669,-0.149771739,-0.36343558,0.048632514,0.141793855,-0.073741914
5130,0,-0.044350762,-0.085239701,0.099565956,-0.039335611,0.164847354,0.219638871,-0.041603926,0.088267775,-0.271335466,-0.129812057
5131,0,-0.144292806,-0.046941909,0.038376383,0.052291307,0.048901559,-0.029185866,-0.067546805,0.226235111,-0.103707238,0.103269277
5132,0,-0.109955708,0.068243485,0.435810224,0.057947348,0.006493918,-0.034074755,-0.022011207,0.04045007,0.014696643,0.096139031
5133,0,-0.388111273,-0.016384419,0.12904007,0.113645292,-0.119980296,-0.2833101,-0.066708039,-0.098424803,0.04635149,-0.073939387
5134,0,0.097730794,-0.288850446,0.064142915,0.070867352,0.48387168,-0.024518314,0.033919541,0.341585238,-0.231278506,0.165507533
5135,0,0.194764919,-0.142469037,-0.078768307,0.093812494,-0.00406051,0.051053051,-0.060631688,0.071819738,0.004115791,-0.405858561
5136,0,-0.11743023,-0.100057119,-0.070948835,0.213592788,-0.039214485,0.113355688,0.055577168,0.113082526,-0.099186466,-0.042794806
5137,0,-0.08735796,0.096043479,-0.0984269,-0.147118541,0.120988153,-0.115233825,0.018353249,-0.097065594,0.041968085,-0.037481671
5138,0,-0.337631314,0.114014851,0.059051106,0.158134115,0.039887587,-0.10737904,0.038083235,0.183173338,-0.121310976,0.166659692
5139,0,0.076134999,-0.065947298,0.241652623,0.213182422,0.025323993,0.090681731,-0.049966717,-0.094781378,-0.093309206,-0.162407101
5140,0,0.051499467,-0.279040406,0.013260114,-0.013401054,0.124236119,0.02639212,-0.068721236,0.078275234,0.266547557,-0.205651055
5141,0,0.15536588,0.031561112,0.054383942,0.061431825,-0.205630768,0.0702444,0.111876627,0.007478569,-0.036293042,-0.020514362
5142,0,-0.140652026,0.163055409,0.241100259,0.077307959,0.123178646,-0.127934439,0.023140388,-0.194101576,-0.03116394,-0.018689388
5143,0,-0.06213275,-0.004136505,-0.097100207,-0.032458321,-0.097173468,-0.117233757,-0.157239354,0.104954002,-0.067691471,-0.182772899
5144,0,-0.429349445,0.010577531,-0.048094168,-0.198707296,-0.132691427,0.140785351,-0.119472516,0.198104007,-0.074058744,-0.030708756
5145,0,-0.05280222,-0.112963815,-0.018709109,-0.078991845,-0.157987374,0.163422104,-0.161278191,-0.085152339,-0.117016541,0.076055404
5146,0,0.120138371,0.003141588,-0.222251835,0.075328301,0.074296097,0.034177214,-0.12504085,0.207823176,0.166840205,0.051336674
5147,0,-0.048749977,-0.20107816,0.013443287,-0.022372392,-0.135226196,-0.028201712,0.021551821,-0.033455738,0.2446769,0.257781517
5148,0,-0.042831236,-0.063132674,0.128529762,-0.242421608,-0.072623252,-0.002606916,-0.078617239,-0.131504544,0.216845496,0.02545613
5149,0,0.143552602,0.342717553,-0.00719677,0.08804011,-0.149268375,0.070669517,0.115937971,-0.167691289,-0.075207724,0.029089898
5150,0,0.346477576,-0.111840445,0.126541683,0.31505817,-0.004829907,0.173508701,0.335635327,0.20320837,-0.119076167,0.328068246
5151,0,0.311551794,0.034522355,-0.192512539,-0.188122527,-0.081920573,-0.015930271,-0.064091818,0.065839639,0.05893833,-0.103766902
5152,0,0.002978738,-0.289534873,0.078358906,-0.246560471,0.16644586,0.192290329,0.001597927,-0.107780306,-0.059206091,-0.034640172
5153,0,0.096690304,-0.036183768,0.264421269,-0.110810814,-0.033506654,-0.076696308,-0.07282576,-0.011105274,0.162223909,-0.042711501
5154,0,-0.14663572,-0.227958504,0.232179874,0.029186633,-0.158463213,-0.131159035,-0.128041879,0.033354373,-0.122777397,-0.030422049
5155,0,-0.149357101,0.150651726,-0.162934875,-0.013604263,-0.187820268,-0.062559739,0.084962746,-0.009972471,0.128801377,-0.135675675
5156,0,-0.075458973,0.042268849,-0.371986915,-0.117068381,0.119465554,-0.036688226,0.055813332,0.328715278,-0.064279073,0.073622302
5157,0,-0.016739504,0.012475543,-0.131451217,-0.21570753,-0.0615133,0.121451973,-0.120068275,-0.054028088,-0.207596533,0.071210922
5158,0,0.170530258,0.005497069,-0.125373815,-0.053383944,-0.00969911,0.195606705,-0.005813487,-0.131377544,-0.126179133,-0.023109134
5159,0,-0.157616728,0.106122209,-0.002335556,0.063284509,-0.017998565,0.193271035,-0.000278938,-0.056304966,0.206529102,-0.158188592
5160,0,0.384238782,0.075040531,-0.004355973,0.199585871,0.179726349,-0.088070846,-0.100803401,-0.063716418,-0.079500502,-0.062851334
5161,0,-0.086684603,-0.172481048,0.235461998,0.03357566,-0.014657802,0.101910431,-0.230870771,-0.135527394,-0.124539193,0.012827887
5162,0,-0.092300652,-0.154268639,-0.219985169,0.178040555,-0.026365992,-0.101520179,-0.18838132,-0.087007032,0.010546675,-0.215681297
5163,0,-0.253991472,-0.066014723,-0.223374458,-0.033821022,0.075995696,0.014670963,-0.313773154,-0.059368015,-0.044179215,0.194453522
5164,0,-0.007326575,0.12344554,-0.115091221,-0.039003601,0.028446038,0.238100225,0.078766009,-0.091500252,0.095557743,-0.179375621
5165,0,-0.096275527,0.185019985,0.251966475,0.054625857,0.023105558,-0.060445107,0.096771129,0.208947504,0.230958537,-0.086214786
5166,0,-0.279820292,0.29617605,-0.368595738,-0.141863846,-0.182428768,-0.258597827,-0.152231183,-0.036524781,-0.114873126,0.160096151
5167,0,0.245742271,-0.206829367,-0.21610038,0.211950474,0.048351587,0.000407035,-0.105463286,0.027259529,0.163632273,-0.033299918
5168,0,-0.182864116,-0.146692806,-0.043361197,0.015059987,0.040196714,-0.167115291,0.055025055,-0.063732062,0.063500454,-0.017894433
5169,0,-0.008476214,0.057074648,-0.181746095,0.007256065,-0.024663998,0.381427406,0.014718304,-0.17498498,0.055055575,-0.135388746
5170,0,0.099009065,0.10537158,0.084488453,0.088122502,0.008363937,0.297063739,0.104763061,-0.166849339,-0.089640344,0.04443346
5171,0,-0.209969104,0.055728592,0.180165513,-0.292961808,0.061794435,-0.109784367,0.038066909,-0.137978115,0.116361763,-0.04478469
5172,0,0.138707939,-0.131827173,-0.032768372,-0.214368422,-0.005919895,0.056827184,-0.050486058,-0.056436934,0.004125788,-0.047238766
5173,0,0.234822876,0.295857631,0.004891366,0.229634929,-0.11458847,-0.094372755,0.032616063,-0.066551653,0.016388887,0.051084716
5174,0,0.046556083,0.288903033,-0.069793622,-0.1031573,0.265277544,-0.128610225,0.268933478,0.26575151,0.041947562,-0.070432562
5175,0,0.206595393,-0.036793724,-0.089061384,-0.061720719,0.125741128,0.003594919,-0.051913456,-0.061789015,-0.263080531,-0.0227855
5176,0,-0.052515058,-0.143192068,0.214829491,-0.041822314,0.239972487,0.187505308,-0.06125212,-0.088055075,-0.015893027,0.015238945
5177,0,-0.219745499,0.18351493,-0.116809871,0.323307289,0.058112566,-0.111250564,0.217783198,-0.049876771,-0.02342753,-0.15167162
5178,0,0.146047358,0.068190759,-0.391143693,0.086931543,0.036220156,-0.099897279,0.086710739,0.170271569,0.232134953,0.109412916
5179,0,-0.021145408,-0.076059383,-0.251332165,0.046365834,-0.187595082,0.054068339,0.223897256,-0.137655777,-0.095325685,0.066655672
5180,0,-0.453715091,-0.18369754,-0.164997471,0.049006737,0.000221733,-0.036162839,-0.019188603,0.357468096,0.229283193,-0.326236386
5181,0,0.027511828,0.256480193,-0.116884291,0.189261153,0.350148653,-0.018398317,0.033850861,-0.098353125,0.176388172,-0.008891433
5182,0,-0.13604243,0.02237841,0.423993199,0.186649013,0.031428073,0.021537603,0.251627899,0.125634219,0.056929535,-0.024311512
5183,0,0.073038476,0.126084352,-0.226261609,0.111177707,0.010033702,0.140999601,-0.214858088,-0.113878148,0.042592034,-0.007250701
5184,0,-0.158122443,0.006647044,-0.256443418,0.210964417,-0.144586118,-0.033245941,0.015359346,0.084667993,-0.114882883,-0.011872281
5185,0,0.500667463,-0.101546273,0.126066676,-0.048881426,0.197628395,0.121018849,0.122297691,0.02845431,-0.115113142,-0.107983955
5186,0,0.13858601,-0.003912221,-0.078261013,0.356821929,0.157923789,-0.227118367,0.227479834,-0.008089143,0.112496966,-0.027975104
5187,0,0.303729541,-0.245538196,-0.010136701,0.206482019,0.115197418,0.09707963,-0.079496159,-0.054546978,-0.060694917,-0.110682493
5188,0,-0.119712267,0.052861559,0.238482644,-0.166267511,-0.150331123,-0.013205777,0.109851871,-0.138562158,-0.363578267,-0.093717921
5189,0,0.318263671,0.058913544,0.082180553,0.029147062,0.135851666,-0.082683889,-0.064055786,-0.156561598,0.095148101,-0.092351793
5190,0,0.118552647,-0.027257089,0.316191371,0.223672385,0.178252643,-0.237547456,-0.039769417,0.105817093,-0.060553524,0.028487628
5191,0,0.122201717,0.063559693,-0.193945981,0.046973249,0.25860563,-0.224712908,-0.216918018,0.322155515,0.145314195,0.142243208
5192,0,-0.017644398,-0.108738264,0.183846592,-0.033921729,0.194344794,0.073947229,0.028264848,-0.205028849,-0.220709397,-0.067122732
5193,0,-0.270111326,0.258887261,-0.078048537,0.118275135,0.128694527,0.077500857,0.335769654,0.04090551,0.017765888,-0.170500375
5194,0,-0.151520109,0.067581076,0.267234765,0.142951403,-0.072308059,0.021583554,-0.392821646,-0.074909529,0.008522867,-0.14594794
5195,0,-0.136701692,-0.050471935,0.212310153,0.334536632,-0.090369507,0.009984851,-0.149573473,0.233678456,0.012812332,0.247976278
5196,0,-0.257252457,-0.30794226,-0.277359665,0.127954686,0.015341666,0.389821849,-0.057016218,0.069375243,-0.046331244,-0.090613775
5197,0,0.081765041,0.157540738,0.081093448,-0.283252421,-0.054722017,-0.170325614,-0.103477629,-0.159102056,-0.032821964,-0.077337706
5198,0,-0.070628177,-0.189671058,0.311055797,0.154512363,-0.139124591,0.294851319,-0.242668134,-0.188864831,-0.142320606,0.115057885
5199,0,-0.574396574,0.08078717,-0.121345343,0.315578326,0.069909082,-0.041783881,0.06091052,-0.229438397,0.194239075,-0.127493491
5200,0,-0.003646997,-0.299485901,0.253043528,0.146989251,0.106160705,-0.148327474,0.010942824,-0.021748962,0.003829395,0.195720813
5201,0,-0.076357662,0.165998112,0.258375135,0.126987565,0.008370289,0.310400598,-0.257096728,0.165267915,-0.417917059,0.12661726
5202,0,-0.039617402,-0.29190397,0.190171657,0.209931159,0.04002365,0.122401938,0.047990955,0.025140759,-0.068793851,0.042752805
5203,0,-0.072495594,-0.259277819,0.065990107,-0.176741786,0.071733317,0.054483232,0.002722983,-0.36572528,0.148696583,-0.158676136
5204,0,-0.033867334,-0.17418612,0.429447857,0.216372411,-0.037014192,0.116791573,0.294020226,-0.503979788,-0.03748393,0.225178901
5205,0,-0.239883852,-0.003564922,-0.173943653,0.041229899,-0.167754687,0.161384058,-0.068057688,-0.13453428,-0.006942925,-0.030921741
5206,0,0.083004005,0.040761913,-0.042150012,0.154388641,0.055183694,0.010218552,-0.023205408,0.010623757,0.191373737,0.150765493
